catalog_id,smiles,vendor,natural_product_like
m_274552____23521902____13730642____13453856,CC(C)(NC(=O)CC1(CNC(=O)C2CC2)CC1)C1=CC=CC=C1,Enamine_REAL,false
m_280710____31606088____31665380____31739454,O=C(NCC1(F)CC1)[C@H]1CCC[C@@H](C(=O)N2CC3(CC3)C2)C1,Enamine_REAL,false
m_280530____18839626____18862138____18890816,CC1=CC(C)=C2OCC[C@H](NS(=O)(=O)C3=CN=CC=C3NCC3(C)CSC3)C2=C1,Enamine_REAL,false
m_274552____23522666____15959840____25058084,COC(CO)CNC(=O)C(C)(C)NC(=O)[C@H]1OCC[C@H]1C,Enamine_REAL,true
m_275592____26993892____15843668____15859830,O=C1C[C@H](C(=O)NC[C@H]2CC[C@H]2CNC(=O)C2(CO)COC2)CN1,Enamine_REAL,true
m_279130____28137350____28161870____28196052,O=C1OCCC1N1C=C(CCCN2CCN(C(=O)[C@H]3CC3(F)F)CC2)N=N1,Enamine_REAL,false
m_22____65981188____13777668,CCC(C)(C)CCCC(=O)N1CC(C)(C)C1(C)C(=O)OC,Enamine_REAL,true
s_2230____8270526____16979444,CCCC(NCC1=NC(OC(F)F)=CC=C1)C1=CC=C(F)C=C1F,Enamine_REAL,false
m_275592____18655352____21830152____15857800,CC(C)C(CN(C)C)C(=O)NC1CCC12CN(C(=O)CC1=NC=CN1C)C2,Enamine_REAL,false
m_275592____18896926____76205028____25325586,CC(=O)O[C@H]1C[C@@H]1C(=O)NC1(CN(C)C(=O)[C@@H]2[C@H]3C=CC[C@H]32)CC1,Enamine_REAL,true
m_275592____45911028____18915228____25323802,C=CC(C)CC(=O)N[C@@H]1C[C@@H](C)N(C(=O)C2=CC(C)=NN2CCO)C1,Enamine_REAL,false
m_274552____23519418____13184996____15981902,C=CC=CCC(=O)N1CC([C@@H]2C[C@H]2C(=O)NCCCCCC)C1,Enamine_REAL,true
m_276450____27871388____27793532____14214674,CCCC[C@H](C(=O)NC1CC2(CC(CNC3=NC=CN=C3F)C2)C1)N(C)C,Enamine_REAL,false
m_275592____25034334____25318072____14134064,CC[C@H]1C[C@@H]1C(=O)N1C[C@@H](C)N(C(=O)[C@H]2[C@@H]3CN(C)C[C@@H]32)C[C@@H]1C,Enamine_REAL,true
m_280710____43789014____31680740____31736850,CSC(C)CC(=O)N1[C@@H](C)CC[C@H]1C(=O)N1CCCC2(CC2)C1,Enamine_REAL,false
s_1458____476406____26093434,CCN1CCOC(COC(=O)C2(C)CC3=CC=CC=C3C(=O)O2)C1,Enamine_REAL,false
m_274552____23521222____15967328____15980118,COC(=O)[C@H]1CC[C@H]1C(=O)N1CCCC1/C=C/C(=O)N1CC2(CC(O)C2)C1,Enamine_REAL,true
m_274552____23519662____15972966____15983186,CCON1CCC(NC(=O)CC2(C)CCN2C(=O)C2=NC(OC)=CN=C2)CC1,Enamine_REAL,false
m_274552____23519324____24991188____15975420,COCC(C)(O)C(=O)NCC1=CC(C(=O)N2C[C@H]3COC[C@@]3(CO)C2)=NO1,Enamine_REAL,false
m_275592____20019306____15841536____14131508,CCC1(NC(=O)C(C)O)CCN(C(=O)C2CCC3=C(C2)N=CN3)CC1,Enamine_REAL,false
m_282490____23953082____23973144____23978874,CCCCCCNC(=O)C(C1=CN=C(OCC)N=C1)N1C[C@H]2CCC[C@H]2C1,Enamine_REAL,false
m_2718____17510060____47113006,COC1=CC=CC2=C1NC(=O)CN2C(=O)C(=O)N1CCC(C)C(C(F)(F)F)C1,Enamine_REAL,false
m_274552____23520078____21401524____13454340,CC1CC(CC(=O)N(C)C2CC2)CN1C(=O)COC(C)(C)C,Enamine_REAL,false
s_240690____11769934____19726496,CCOC(=O)CN1C=CC(NC(=O)C(N)C2=CC=C3OCCOC3=C2)=N1,Enamine_REAL,false
m_274552____23521180____24984228____25025108,C#CCCCCCCC(=O)N1CCC(C=C)(C(=O)N2CC[C@@H](OC(C)=O)C2)C1,Enamine_REAL,true
m_274552____23522134____15946660____13454438,CCCCC(C)C(=O)N(CC(=O)N(C)C1CCCNC1=O)CC(C)C,Enamine_REAL,false
m_274552____18613100____15961148____25055586,CC(C)/C=C/CCC(=O)N1CC2(CC(CC(=O)NC3CCC(C)NC3=O)C2)C1,Enamine_REAL,true
m_274552____23521934____24983266____15984038,CC(C)C(C)(O)C(=O)N1CC2=C(C1)C(C(=O)NC1CC(C)(C)C13CCC3)=NN2,Enamine_REAL,true
s_2708____16534254____12306640,O=C(N[C@H]1C[C@H](COC2=CC=CC=C2)C1)N1CCC2CCC(C1)S2(=O)=O,Enamine_REAL,false
m_274552____23521560____13184822____15986226,N#CC1(C(=O)NCC2=CN=CC(C(=O)NCCCN3CCCC3=O)=C2)CCCOC1,Enamine_REAL,false
m_275592____45921032____15841140____15857910,O=C(CC1=CC=C(O)C=C1)NC[C@H]1CC[C@@H](NC(=O)C2(O)CC2)CC1,Enamine_REAL,false
m_275592____15865062____14137428____15860280,CCCN(C)CC(=O)NCC(C)CN(C)C(=O)C1CC2=NN=C(C)N2C1,Enamine_REAL,false
m_280710____31590396____18962152____44295126,C[C@@H](NC(=O)CCCC(=O)N[C@H]1[C@@H]2CCC[C@@H]21)C1=NC=C(F)C=N1,Enamine_REAL,false
s_11____895954____9866120,CC1=CN(C2=CC=C(F)C=C2)N=C1C(=O)NC1=CC=CC(OCC2=CC=CN=C2)=C1,Enamine_REAL,false
m_276450____17754060____14206730____28196606,O=C([C@H]1[C@@H]2COC[C@@H]21)N1CC[C@@H]2[C@H]1CCCN2C1=NC2=NC=CC=C2S1,Enamine_REAL,false
m_274552____23520200____15962536____13454254,CSC1(C(=O)NC2COC3(CCCC3)C2)CN(C(=O)CCC2=NN=CN2)C1,Enamine_REAL,false
s_2430____740038____26865608,CC(C)CC(=O)NC1=CC=C(NC(=O)NCC2=NC3=CC=CN=C3N2)C=C1,Enamine_REAL,false
s_270004____24162168____22326992,CC1=CC=C(Br)C2=C1CCN(CC1=CC(C#N)=CC(O)=C1)C2,Enamine_REAL,false
m_274552____21358812____24997314____15987018,CO[C@@H](CNC(=O)[C@H]1C[C@@H]1C(C)C)C(=O)NOC1CCC1,Enamine_REAL,true
m_280710____43745014____50377132____31732470,CNC(=O)CC(C)NC(=O)[C@@H](O)CNC(=O)C1=C(F)C(C)=NC=C1,Enamine_REAL,false
m_274552____24795514____13185342____25056654,C=CC1CCN(C(=O)CC2(NC(=O)C3=C(C)CC3)CCCCC2)CC1,Enamine_REAL,true
m_274552____18613018____24983524____15980610,CN(C)C1CN(C(=O)C2(CNC(=O)CCN=[N+]=[N-])CC2)CC1(C)C,Enamine_REAL,true
s_1458____13226258____26091224,O=C(OCC1=NC2=NC=CC=C2O1)C12CCCCC1OCC2,Enamine_REAL,true
m_274552____23519918____15947016____15984024,CCOC(C)(C)CNC(=O)CC(CNC(=O)C1CCN(C)C1=O)C1CCC1,Enamine_REAL,false
m_275592____14114730____76231050____14131376,C#CC1(CC(=O)N2CCCC(CNC(=O)CCC3(C)CC3)C2)CC1,Enamine_REAL,false
m_275592____18896580____18916990____15863670,C[C@@H]1C[C@H]2CN(C(=O)C34CC(C)(C3)OC4(C)C)C[C@H]2N1C(=O)C1C=CCCC1,Enamine_REAL,true
m_274552____23519440____24989894____15978762,CCC1(C(=O)N2[C@@H]3C[C@@H](C[C@H]3O)[C@@H]2C(=O)N[C@H]2CCCC[C@H]2OC)COC1,Enamine_REAL,true
s_1626____22070588____22843278,O=C1OCCC1CCCNC(=O)C1CCC2=CC(Cl)=CC=C21,Enamine_REAL,true
m_280710____31646434____31665140____31808774,CC1(NC(=O)C2CCN(CC(=O)N[C@@H](CCO)C(C)(C)O)C2)CCC2(CC2)CC1,Enamine_REAL,false
m_274552____23519290____24971956____25066554,C=C1CC(COC)(C(=O)N2CC(C)(CCC(=O)NC3(CO)CC(C)C3)C2)C1,Enamine_REAL,true
m_275592____20026934____15841646____25323842,COC1=NC=C(C(=O)N(C)CC2(O)CN(C(=O)C(O)CC(C)(C)C)C2)C=C1F,Enamine_REAL,false
m_281630____20786102____21625262____60449008,CC1=CN=C(C(NCCC2=C(C)N=CS2)C2=NN=NN2CCC2CCC2)C(C)=C1,Enamine_REAL,false
m_280710____31606154____31665200____31724924,CCCC(NC(=O)C1(C(=O)N(C)C2CSC2)CCOCC1)C(=O)NC,Enamine_REAL,false
m_282030____21909646____22608860____21969298,CC1=NN(C)C2=C(N3CCN(C)C(CO)C3)N=C(N3CCC4(CC3)CC(=O)N(C)C4)N=C12,Enamine_REAL,false
s_2230____29647602____30154028,COC1=CC=CC=C1CC(NCC(=O)NC1=NC=NS1)C1=CC=CC=C1,Enamine_REAL,false
m_276450____18699386____14201116____14214546,CN(C)C(=O)CCCC(=O)N1CCN(C2=C3C=CC=C(F)C3=NC=N2)CC(O)C1,Enamine_REAL,false
s_38____316464____55871,CSC1=CC=CC(NC(=O)CNC2=CC(NC(=O)C(C)(C)C)=CC=C2)=C1,Enamine_REAL,false
m_275592____18896022____25316804____15857652,CCC1=NOC(CCC(=O)NCC2(C)CCCN2C(=O)C(C)=CC2=CNN=C2)=N1,Enamine_REAL,false
m_282030____21900760____23157412____21943592,CC1=NC(N[C@@H]2CCCC[C@H]2F)=CC(N[C@@H](C)C2=NNC=N2)=N1,Enamine_REAL,false
m_280710____31604602____44051014____31799202,COC(C(=O)N1CC2(CN(C)C2)C1)C(=O)N1CC(OC)(C2CC2)C1,Enamine_REAL,true
m_280190____28056004____19325690____19346748,O=C(N[C@H](CC1=CC=C(C2=CN(CC3CC3)N=N2)C=C1)C(=O)O)C1=CC(C2=CC=CC=C2)=CC=N1,Enamine_REAL,false
m_274552____23519920____24991726____15986604,CC1(C)CCN(C(=O)C#CC2CCCCC2)CC1C(=O)N[C@H]1C[C@H]2CC[C@@H]1O2,Enamine_REAL,true
m_280710____31601080____31665122____31795958,C=C(CC(=O)NC1(COC)CC1)C(=O)N1CCOC(C2(C)CC2)C1,Enamine_REAL,true
m_2230____29805036____10466936,C[C@H]1CN(CC2=NNC(C(C)(C)C)=N2)C[C@@H](CF)O1,Enamine_REAL,false
m_275592____14114906____14137796____14129222,CCC1=C(C)C=C(C(=O)N2CCC2CNC(=O)C(CC)(CC)CC)S1,Enamine_REAL,false
s_22____30721286____73359070,CC(C)C1=CC=C(C(C)(C)CNC(=O)C2=C3NC(=O)NC3=CC(Cl)=C2)C=C1,Enamine_REAL,false
m_275592____61049006____14139994____21836012,O=C(CC1CC=CCC1)NC[C@@H]1C=C[C@H](NC(=O)CC2=CC=C3C=COC3=C2)C1,Enamine_REAL,true
m_270084____23726448____23787300,O=S(=O)(CC1CC2=CC=CC=C21)N1CCC(C2NCC23CCC3)CC1,Enamine_REAL,true
m_274552____23520314____25010930____15985456,CCC(CC(=O)NC[C@H]1C[C@H]1CC(=O)NC1=CN=C(C)N=C1)C(C)C,Enamine_REAL,false
m_282151____27565166____25210112____25240724,CCC1=NC=C(CN(CC2CCCC(O)C2)C(=O)C2(CC3CC3)CC2)O1,Enamine_REAL,false
m_280710____31600932____31665078____31800826,CCCC(NC(=O)CC(=O)N[C@H]1C[C@@H]2OC(=O)C[C@H]12)C1CCCC1,Enamine_REAL,true
s_34____7963252____28334622,O=S1(=O)CC2=CC=C(Cl)C=C2N1CCOCCOCC1=CC=CC=C1,Enamine_REAL,false
m_274552____23520638____24987740____15981368,C=CCN(OC)C(=O)C1CC(C)N1C(=O)C1(COC)CC1,Enamine_REAL,false
m_282151____27653302____25215190____28750000,C=C[C@H]1C[C@@]1(CO)CN(CC1=CC(CC)=CN=C1)C(=O)C1=CC(F)(F)C1,Enamine_REAL,true
m_275592____76043032____13187166____15857888,CC(O)CCC(=O)N1CC[C@H](NC(=O)C2CCCCCC2)C(C)(C)C1,Enamine_REAL,false
m_275592____25034292____14138398____15855732,CCC(CNC(=O)C=C1CCC(C)CC1)N(C)C(=O)C1=NC(OC)=CN=C1,Enamine_REAL,false
m_280710____31585096____31690038____31724464,COC1=NOC(CNC(=O)C(CC2=CN=CO2)NC(=O)CCN2CCCC2=O)=C1,Enamine_REAL,false
m_282151____25190978____25186472____27651058,O=C(N(CC1=CC=CC2=C1C=CN2)CC1CCC12CCC2)[C@]1(O)C[C@@H](O)C1,Enamine_REAL,true
s_22____20045378____3114570,CC1=NC=C2C(=N1)CC1CCC2N1C(=O)C1CS(=O)(=O)C2=CC=CC=C2O1,Enamine_REAL,false
m_280710____31611048____31665126____31808686,C#CCNC(=O)C(C(=O)NC1(CO)CC1(C)C)C(C)C,Enamine_REAL,true
m_275592____18726082____14139058____15864072,CNC(=O)N[C@@H](C)C(=O)N1CC[C@H]2CN(C(=O)C3=CC=C4N=CNC4=N3)C[C@H]21,Enamine_REAL,false
s_11____51462____889284,CCOC(=O)C1CCN(C(=O)C2=CN(C3=CC=C(Cl)C=C3)N=C2)CC1,Enamine_REAL,false
m_274552____23520306____25006288____25037542,O=C(C[C@@H]1[C@H]2CN(C(=O)C3=CCOC3)C[C@@H]12)NCC1(O)CC1,Enamine_REAL,true
s_40____15417048____30226250,N#CC1=C(S(=O)(=O)NCC2=NC(CC(F)(F)F)=CS2)C(F)=CC=C1,Enamine_REAL,false
s_11____22180564____93313,COC1=CC=C(C(C)=O)C=C1CC(=O)NC1=NC=C(Br)C(Br)=N1,Enamine_REAL,false
m_280710____43745006____31676490____31730456,C=CC(NC(=O)CCNC(=O)CC(C)CC1CCC1)C1CCCCC1,Enamine_REAL,false
m_276450____18937528____27801896____20911060,CC1=CC=C(C#N)C(NC[C@@H]2CCCCN2C(=O)C2=CC=C(C#N)C(Cl)=C2)=N1,Enamine_REAL,false
s_11____7535140____49833006,CCOC1=CC=C2CN(C(=O)C(OC)C3=CC=CS3)CCC2=C1,Enamine_REAL,false
m_275592____18896146____76125028____21834878,C[C@H]1OC(=O)N[C@H]1C(=O)N1CCCCC(CNC(=O)C2(CO)CC(C)(C)C2)C1,Enamine_REAL,true
m_274552____23522556____25000232____15975976,CC1(C(=O)N[C@@H]2CCCN(C3CC3)C2)CCN(C(=O)C=CC2=CC=CC=C2)C1,Enamine_REAL,false
m_274552____20826580____24978896____15974396,C=CC1(C(=O)N2[C@H](C(=O)N[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3CO)C[C@@H]3C[C@@H]32)CCC1,Enamine_REAL,true
m_280710____28495218____44073210____31810768,CC1=C(N)C=CN=C1C(=O)NCC(=O)NCCC(F)CO,Enamine_REAL,false
m_274552____23518220____15971792____13453992,C=C[C@@H]1OCC[C@H]1NC(=O)[C@H]1[C@@H]2C[C@H]1N(C(=O)CCCCC)C2,Enamine_REAL,true
m_280710____31585152____31710238____31802644,CC1(NC(=O)C2(NC(=O)[C@@H]3CCCC[C@H]3O)CCCCC2)CC12CCC2,Enamine_REAL,true
s_7____22988038____43441016,CC(CCCO)SCC1=CC(=O)OC2=CC=C(O)C=C12,Enamine_REAL,true
s_22____2054924____8796048,CCCNC(=O)NNC(=O)C1=C(C)N(CC2=CC=NC=C2)C(C)=C1,Enamine_REAL,false
s_2230____22405926____5636946,CN1C(CN(C)C2CCCN(C3=CC=CC=C3Cl)C2=O)=CC2=CC=CC=C21,Enamine_REAL,false
m_274552____46605008____24975194____15975962,C#CCCC1CCCN1C(=O)COCCCNC(=O)C1(N=[N+]=[N-])CC1,Enamine_REAL,false
m_275592____76065008____15843660____32141438,CCC(C)(O)C(=O)N1CC(C(CO)NC(=O)CCC(=O)O)C1,Enamine_REAL,true
s_240690____20822798____21435682,CNC1CN(C(=O)C2=CC=C(N)C(F)=C2F)CC1(C)C,Enamine_REAL,false
m_280710____31600284____31665122____44319022,C=C(CC(=O)NCC(C)CCO)C(=O)NOCC(=O)OC,Enamine_REAL,true
s_1458____3307692____26631630,CC1=CC(C(=O)OCC2C(F)(F)C23CC3)=CC=C1I,Enamine_REAL,true
m_281630____20777698____21626650____31833042,O=C(CCNC1(C2=NN=NN2CCO)CCC2(CCOCC2)C1)N1CCOCC1,Enamine_REAL,false
m_275592____21037512____14140320____13186850,COCC1(NC(=O)CC2(O)CCC2)CN(C(=O)CCCC2=CC=CC=C2)C1,Enamine_REAL,true
s_272104____32219530____22538642,COC(=O)C1=CC=C([C@@H](C2CC2)N2C(=O)[C@@H]3C[C@H](OC)CCN3C2=O)C=C1,Enamine_REAL,false
m_281630____20778442____21624498____20772906,CCC(C)(C)N1N=NN=C1C(NC1CCS(=O)(=O)C1)C1=C(C)C(COC)=C(C)C=C1C,Enamine_REAL,false
m_282151____25187204____25170438____25248004,COC1=CC=C(CN(CCCCSC)C(=O)C2CSCCS2)N=N1,Enamine_REAL,false
m_282155____26912314____26903314____26898012,COC1=CC(C#N)=CC=C1CN(CC1=COC=C1)CC1(C)CCCC1O,Enamine_REAL,true
s_11____25799230____17834722,O=C(NCC1(O)CC2CCC(C2)C1)C1(CC2=CC(F)=CC=C2)CC1,Enamine_REAL,false
m_274552____23522108____13734394____15977016,CC1=C(CN(C)C(=O)C2CC(C)CN(C(=O)C3=C(F)C=CC=C3F)C2)C=NN1C,Enamine_REAL,false
s_2708____30724680____47977224,O=C(NCCC1=CC2=C(CCC2)S1)NCC(O)C1=CSC=N1,Enamine_REAL,false
m_274552____24795128____15964474____15987882,C#CC1=CC=C(C(=O)N(C)[C@@H](CC)CC(=O)NCCCC2CC2)O1,Enamine_REAL,false
m_280710____31664174____31665188____31734376,CCC(CC)(C(=O)N[C@H]1CCOC[C@@H]1OC)C(=O)N1CCCC2(CCCC2)C1,Enamine_REAL,true
m_274552____19647272____13185508____13454212,CNC(=O)C(C)CN(C)C(=O)[C@H](CC1CC1)NC(=O)CC1=CC=NN1,Enamine_REAL,false
m_282151____28046272____25190180____27647590,CC1=C(CN(CC2(F)CC2(C)C)C(=O)C2(CCN(C)C)CC2)SC=C1,Enamine_REAL,false
m_274552____23520306____25004826____15974402,O=C(C[C@@H]1[C@H]2CN(C(=O)C3CC34CCCC4)C[C@@H]12)NCC12CCC(CC1)CC2,Enamine_REAL,true
s_27____9278404____27421656,COC1=NC(N2CC3(CCOCC3)C3=CC=CC=C32)=CC=C1C(C)=O,Enamine_REAL,false
m_283351____29865630____29848466____62601006,O=C1C2=CC=CC=C2CN1CC1CCCN1C(=O)C1=CC=CC(C2=CN=CN2)=C1,Enamine_REAL,false
m_275592____14114450____18917120____15864668,O=C(CO)NCCC(=O)N1C[C@H](O)[C@@H](NC(=O)CC23CCCC2C3)C1,Enamine_REAL,true
m_280710____31647728____44051016____31810250,CC1=C(CNC(=O)C(CC(=O)N[C@H](C)C(C)(C)CO)C(C)C)COCC1,Enamine_REAL,true
s_11____22358678____22138580,COCC[C@H]1C[C@@H]1C(=O)NC1=NOC2=CC(OC)=CC=C21,Enamine_REAL,false
m_2708____23847914____18981990,O=C(NCC1CC(CC2=CC=CC=C2)C1)N[C@H]1C[C@@H]1C1CC1,Enamine_REAL,true
m_280710____31611022____31665170____31815752,CC1=CC=CC=C1CNC(=O)C1=CC=C(C(=O)NCC(F)(F)F)C=C1,Enamine_REAL,false
m_280710____43737018____31708026____31723938,CC/C=C/C=C/C(=O)NC[C@H]1CC[C@H](C(=O)NCC2CC3(CC3)C2)CC1,Enamine_REAL,true
m_280710____31585226____50369144____31740810,CC[C@H](C(=O)N[C@H]1[C@@H]2COC[C@@H]21)N(C)C(=O)CCC1=CN=NN1C,Enamine_REAL,false
m_276450____27871556____27811048____18937656,CN(CCCNC1=NN=C(C2CCCC2)S1)CCNC(=O)C1=CC=C(C(F)(F)F)O1,Enamine_REAL,false
m_2708____11950614____23909998,CN(CCN(C)C1COC1)C(=O)NC[C@@H]1CCCO1,Enamine_REAL,false
m_274552____23520626____15970060____15984676,C=CCCOCC(=O)NC1CC(C)(C(=O)N2CCC(CN=[N+]=[N-])C2)C1,Enamine_REAL,false
m_274552____18613000____24994832____15974500,CC1=NON=C1CC(=O)N(C)CCC(=O)N1CC(C#N)C1,Enamine_REAL,false
s_207____26104144____7021746,CC(C)(C)OC(=O)N1C2CCC1CC(NCC(C)(C)C1=CC=NC=C1)C2,Enamine_REAL,false
m_22____26660122____24595732,CC[C@H](NC(=O)[C@H]1[C@H](O)[C@H](O)CN1C(=O)OC(C)(C)C)C1=CN=CO1,Enamine_REAL,false
m_279130____28137396____28162496____28193598,CC1=NC=CC=C1CC(=O)N(CC1=CC=C(F)C=C1)CC1=CN(C2CC3CCC2(N)C3)N=N1,Enamine_REAL,false
m_274552____23414824____15959756____15983276,CO[C@@H](CCNC(=O)C1=C(C2CC2)C=CN1)C(=O)NC1CCC(=O)NC1=O,Enamine_REAL,false
m_280710____43737006____31699008____31793650,C[C@H]1[C@@H](O)CCN1C(=O)CN1CCC(NC(=O)[C@H]2OC[C@H]3CCC[C@H]32)CC1,Enamine_REAL,true
s_2430____26894656____11568356,CC1=C(NC(=O)NCCOCC2CCC2)C=C(Br)C(C)=C1F,Enamine_REAL,false
s_11____28677748____153230,CC1=CC=CC2=C1N=CN(CCC(=O)NC1=CC=C(C3CCCCC3)C(F)=C1)C2=O,Enamine_REAL,false
s_11____25836452____950440,CN(CC(=O)N(C)[C@@H]1CCCCCC[C@H]1O)C1=NC2=CC=CC=C2S1,Enamine_REAL,false
m_275592____76067068____14141984____15864052,CC(C)(C)[C@@H]1C[C@H]1C(=O)NCCONC(=O)CSCCC#N,Enamine_REAL,false
m_275592____76061062____14138362____21834144,CCOC1=C(C(=O)NCCC2(CNC(=O)C3=NN(CC)C=C3)CC2)SC=C1,Enamine_REAL,false
s_270004____8133978____73031046,CCOC(=O)[C@H]1CCCN(CC2=CN(CC(F)F)N=N2)C1,Enamine_REAL,false
s_188690____65661016____21673190,CC(C)(C)OC(=O)N1CCC(F)(C(=O)N2CC(N3C=CC(C(=O)O)=N3)C2)C1,Enamine_REAL,false
s_240690____24642330____19637652,C#CC1=CC=C(C(=O)NOCC2CCNC2)C(C(F)(F)F)=C1,Enamine_REAL,false
m_274552____23522622____24988392____15982032,CC1=CC=C(C(=O)NC(C(=O)NC2(C)CC(O)(CO)C2)C(C)(C)C)C=C1O,Enamine_REAL,true
m_280710____43965100____31665144____31796910,CC1CCC(O)(CCNC(=O)C23CC(C(=O)N4CC5(CCOC5=O)C4)(C2)C3)C1,Enamine_REAL,true
s_2430____27548114____22590166,CNC(=O)CC(NC(=O)NC1=CC(C2=CC=CC=C2)=NN1C(C)(C)C)C(C)C,Enamine_REAL,false
m_274552____18613112____24967240____15984166,CC1(C)CC=C(C(=O)N[C@H]2CCC[C@@H](C(=O)N[C@H]3CCCC[C@H]3F)C2)CC1,Enamine_REAL,true
s_2430____17658412____17659238,COC(=O)CC(NC(=O)NC1=CC(F)=C2N=C(C)OC2=C1)C1=CC=C(OC)C=C1OC,Enamine_REAL,false
m_274552____23521054____24991188____13454210,O=C(N[C@H]1CCC[C@H]1CC(=O)N1C[C@H]2COC[C@@]2(CO)C1)C1CC=CC1,Enamine_REAL,true
m_280710____43741014____44103154____31739436,COC(=O)C(C)(F)C(=O)NCCC(C)(C)CC(=O)N1CCC2=NC=NC=C2C1,Enamine_REAL,false
s_240690____7362482____13601484,O=C(C[C@@H]1CCCN1)NCC(O)CC1=CC=CC=C1,Enamine_REAL,true
m_280710____43765034____31699950____31796120,CO[C@H]1CCC[C@@H]1C(=O)N1CCC(O)(CC(=O)N[C@@H]2[C@H]3CCCO[C@H]32)CC1,Enamine_REAL,true
m_275592____14115108____76213054____13186238,O=CNCCC(=O)N[C@@H]1CC2=CC=CC=C2[C@H]1NC(=O)C1=CC=CO1,Enamine_REAL,false
s_2718____29054572____9142150,COC1=CC=C(CN(C)C(=O)C(=O)NC2=C(Cl)SC=C2)C(Cl)=C1,Enamine_REAL,false
m_274552____46607050____15967124____25064986,COC1(C(=O)NCC(C(=O)NCC2(C)CC2(F)F)C2CC2)CC(C)(C)C1,Enamine_REAL,true
s_2718____7117132____5635496,CC(CCS(C)(=O)=O)NC(=O)C(=O)NC1=CC=C(CC(F)(F)F)C=C1,Enamine_REAL,false
m_275592____18897148____13187130____19053472,CC1=C(C(=O)NCC2(NC(=O)[C@H]3C[C@H]3F)CCC(F)(F)CC2)N=CO1,Enamine_REAL,false
m_276452____27419354____27496654____21064996,O=C1CC(CC(=O)NCC(=O)NCCCNS(=O)(=O)C2=CC(F)=CC=C2)C1,Enamine_REAL,false
m_280710____31585150____31707004____31737356,C=C=CC(C)C(=O)N1CCN(CCC(=O)NCC(O)C2=CC=C(C)O2)CC1,Enamine_REAL,false
m_275592____45919100____15845270____21837988,CCCCC(CNC(=O)C1=C(Cl)CC1)NC(=O)C1=CCCCC1C,Enamine_REAL,true
m_274552____14900030____15966568____25056654,CC1=C(C(=O)N2CCC(C)(C)CC2C(=O)N(C)C2CC(F)(F)C2)CC1,Enamine_REAL,false
m_280710____31590088____50351016____31732332,CCCC(C)CNC(=O)CC(C)C(=O)NCC1(CO)CC(C)(C)C1,Enamine_REAL,true
m_280710____43737006____31683380____31799700,CC(Cl)=CC(=O)NC1CCN(CC(=O)N[C@H]2C[C@@H]2C2=CN(C)N=C2)CC1,Enamine_REAL,false
s_11____25822720____26273370,CN(CC(=O)NC1=CC=CN=C1OCC1CC1)CC1=CC=CC=C1Cl,Enamine_REAL,false
m_280710____31585150____31674962____31810318,COC[C@H](C)N(C)C(=O)CCN1CCN(C(=O)CCOC2CCCC2)CC1,Enamine_REAL,false
m_282151____25169748____25199384____27675196,CC(C)(CN(CC1=CN=C2NC=CC2=C1)C(=O)C1CC2(CC2)C12CC2)C(F)F,Enamine_REAL,true
s_11____17841948____16472476,CCCCC[C@H]1CC[C@H](C(=O)NC2=CC=C(P(C)(C)=O)N=C2)CC1,Enamine_REAL,false
s_11____22166374____12338782,CC1=NOC(COC2=CC=C(C(=O)N(C)CC(C)(C)C#N)C=N2)=N1,Enamine_REAL,false
m_282151____25180508____27583588____25253936,COC1=NC=NC=C1CN(CC(C)(C)F)C(=O)C1=CN=CN1,Enamine_REAL,false
m_275592____75591016____14138600____14128908,C=CCC(CC=C)C(=O)NCC(NC(=O)C(C)(C)C)C1(C)CC1,Enamine_REAL,true
s_11____22179006____606812,CCOC(=O)C1=CN2CCCC(NC(=O)C=CC3=CC=C(OCC4=CC=CC=N4)C=C3)C2=N1,Enamine_REAL,false
m_275592____75583012____18923518____14129640,CC1CCC(CCC(=O)NCCC2(NC(=O)C3=NC(C(C)C)=NC=C3)CC2)O1,Enamine_REAL,false
m_274552____23520868____13734802____25033086,C=C1CC(CNC(=O)C2=CN=C(CC)N=C2)(C(=O)NC(C)C2=NN=C(C)N2)C1,Enamine_REAL,false
s_2230____13585248____13909500,CC1(C)CCN(CC#CC2=CC=C(OCC3=CC=C(Cl)C=C3)C=C2)CC1CO,Enamine_REAL,false
m_279130____28136750____28180756____28193608,N#CCOC1=CC=CC=C1C(=O)NCC1(C2=CN([C@H]3CC[C@H]3N)N=N2)CC1,Enamine_REAL,false
m_282151____27625854____25174420____25242514,CN1C(=O)C=CC=C1CN(CCC1(O)CCCC1)C(=O)C1CCCC12CCC2,Enamine_REAL,true
m_274552____23522332____15964768____15984076,COC1(C(=O)NC2CC3(C2)CC(C(=O)N2C4CCC2COC4)C3)CCCC1,Enamine_REAL,true
s_2718____13427742____29921868,CN1CCN(C)CCN(C(=O)C(=O)NC2=NC(C3CCCC3)=CS2)CC1,Enamine_REAL,false
m_275592____25034292____14137660____21843932,C/C=C(\C)C(=O)NCC(CC)N(C)C(=O)CCCCC(C)C,Enamine_REAL,true
m_276450____19429444____14206128____14214622,CC1=CC=C([N+](=O)[O-])C(N2CCCC(C)(CNC(=O)CCC3=CC=CC=N3)C2)=C1,Enamine_REAL,false
